imageUri,goldenAnswer
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4ac009be947002de0950a060c425b2dc.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e7b13b58949e2481d3e73ce8b8281462.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-2ed9301a-5dc9-11e9-bb4d-0242ac110004_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2556880_208379.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1aee8996b71719a5206dd0349021bc5f.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-691fcb0a-5dcc-11e9-9d6e-0242ac110006_masked.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_894a1805c3ec43ba43922581189e8d8c.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_1ced0df057a8e0d3a264b20753cadfe0.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH95319_169456.jpg,"[""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/HVsbloom17395_16_17.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-0a6c5562-5e83-11e9-a93b-0242ac11000c_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_184175_171229.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7f1674fb75e40a1574e0f357f94891f4.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-3e7695fa-5e71-11e9-bfca-0242ac110007_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2564128_55077.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2133301_313499.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-3abfb246-5e78-11e9-aaf8-0242ac110009_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1d8ac550-5e8f-11e9-aa4c-0242ac110005_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01937.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-db1559d8-5dc1-11e9-8cc6-0242ac110004_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-691fcb0a-5dcc-11e9-9d6e-0242ac110006_masked.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1012479_212869.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_b4e11b5c53b1e5d50ca4370c15de1ae8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_174688_170915.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1914888_105550.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4bab0a10968f1ecc0a7c53568d34e4b2.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bccb990c7eedf9f859ec57b5cee56f3c.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1496562_300506.jpg,"[""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Hsbloom23094_20_23.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1272982_245646.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_122722_171229.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1235292_319509.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00843.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01800.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_b7e57a73183630af6802d79a8f523b72.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2092805_263522.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_51705_171225.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1158785_181703.jpg,"[""Gabled"", ""Flat"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_5277244bda0603ac8d50fcdd02dc2622.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-39ecd4bc-5d96-11e9-a319-0242ac110009_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_21394a10867b65cc6b6af5b84b7748e8.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01042.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_0de51c6452637a884e7e659f706c29c6.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/a064bf14-921d-11e9-98d0-0242ac110007_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f9c8b966e3d0039148ea41e55afe21b8.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00858.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_3da06eaf12a5bd05d13447a1e6aeb75f.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom15641_21_23.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2122258_238119.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1620099_292963.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_bf61cc21cef4b7a927b595b2443745ea.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2001668_77808.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2523705_75511.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1232366_152637.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_710ae5b762e910e4537abc41db37499a.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1010658_60402.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VHsbloom6430_24_17.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1830503_146866.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-4ff7668a-5e83-11e9-bfe6-0242ac110002_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_903d0a6335c3ae3cc258311b7468ffad.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Hsbloom2356_13_41.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f61395a7650999f6b4a27177ae850dad.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-73d9437e-5db2-11e9-b350-0242ac110003_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2083912_298966.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_c24c3be9ea5cdf6db1f9e8eaa66cbd6a.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-a6edda70-4f5e-11e9-8577-0242ac110010_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_108112_171216.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2137913_267271.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00063.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-miamidade_fl_290960_180101.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8e6e5b15599f93d32eecbd441f36af05.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_aa0cadcab8b28c24db4789bbde2643c5.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_975fbc3dc132f6838d61cf5752785cf8.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7275fa18f00321e793cbe599de974a46.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/Vsbloom15641_21_23.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-d2677d44-5d93-11e9-8528-0242ac110009_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_c7e3c968e24345cfb143aedd7873f373.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH149869_77940.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_22752842572ece800f92bc77c45be98f.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01569.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2518160_165929.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/0ea1d661-e0b1-45f4-9c16-edd5074ea549_f4dd32e6-67cf-4abe-97de-4e9b272eb131_62893_181219.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_88f316009b6643f3c88786d7b16e7ada.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_150202_170917.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_93490eacabb939b6a49b5ffc0c36ed94.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2090179_37332.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom20266_-1_38.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/196581.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_fb197b72cf3400a6cd093d73ec6b3ff4.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_4b1cc9c85207de5eaf0f7b184043a80e.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_af769663b7d3bd89faf19c60f399b0fe.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H157074_82424.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_85dc858ac3b1c346a8332e4cb7bfb866.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_74053a087cd410648f85a31d60c5791b.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1006538_249168.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-79680408-6ea9-11e9-b82e-0242ac110003_masked.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_eb61d1d31af57567e7a0070666b682c6.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1188084_185599.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00111.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_c4d2bcbf87bbe4fb2ffad98dea0a2e16.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/ffde7746-5de3-11e9-8eb3-0242ac110011_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02460.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1187539_296657.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-176aeb9a-5e7c-11e9-b48f-0242ac11000a_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/70c4e06a-5de6-11e9-9521-0242ac11000c_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02546.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_79b5d62596976494b380e3504f78da86.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a12e5eaec3f1fdaab435c992447ce6ad.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-douglas_ne_988447886_238338_180412.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7f632acc8cb5dc650b1304de5dd671b1.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_3523fc79cac3e2f66801f172426d932e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1264045_301111.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2680636_89762.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2106512_237277.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/31933398.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1170164_176690.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_b411fcba5cad936920acbd1330e98acd.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_b88cc4486ba2d731f2d3105d0cbd0dee.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00044.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_9db1e63eb6ff257d3803f52d39974f39.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2132218_112723.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_485b3bfa6798629ffff3eeb87406c327.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/11980_203809.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1962057_4508.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/oklahoma_ok_7be79860-d933-4cbc-b6d0-a0e241b47c5d_141823_180428.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_d655d7b7a47fa32e090f4508cb396224.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02300.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f6b4b510adaa634cadb4ea2cd67f4097.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V20573_315622.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-55c41ce2-5e84-11e9-abd4-0242ac11000c_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H1132287_201463.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1353582_195179.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1952319_97845.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH99716_196588.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/5bd25500-5d98-11e9-bdd4-0242ac110006_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H999986_70796.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-5888d26e-5dd1-11e9-b870-0242ac110010_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH2093798_314349.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01539.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V201347_215230.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_8c6ef594ea58397da50785c8ae48c287.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01808.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_69a4f5ea83ebb277b11479a1fe033a3d.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f4771d3f3b896e1fde96a8cb28822f95.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-oklahoma_ok_f277cc77-990e-4e0d-a940-fcaf038ab80e_303116_180429.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H31895821.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1690931_190390.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_00805.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1961962_182803.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V315536_150614.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-7d2633e0-5da5-11e9-9030-0242ac110003_masked.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V1582665_123422.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/57e49878-5de2-11e9-a46e-0242ac110008_masked.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-13e7e6ba-5e79-11e9-b92d-0242ac11000b_masked.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e537d298179b7538703f7e93e70fb810.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-432f5510-5e7a-11e9-b6aa-0242ac11000a_masked.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e79bf56054bef59a8b5587bf0cd5e4fc.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1190240_225999.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2068112_213021.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_592713487085027e446a6d86cd7a360e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/2658922_313517.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-586ac890-5e8b-11e9-bdd2-0242ac11000f_masked.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2136508_152026.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/miamidade_fl_163761_170917.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_89bc1985316681f4ad90e019f6784293.jpg,"[""Hip"", ""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/sbloom6430_24_17.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_cbbd4a5f44b44cb62680c444b304bc2e.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_e0f7594457dd5d3489fd492914fb1fb5.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2121501_176698.jpg,"[""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_2a26e81c015335b7ad9dbd5e77f3d68d.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_a0a4d25f3382a985744e8aba339b6ca3.jpg,"[""Gabled"", ""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/Hsbloom9788_26_56.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_56267e1423aa1127ffb4253a015aa954.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7637d0cc7f49edbb832218c60de7dc6b.jpg,"[""Hip"", ""Flat"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_7fd70baba677a392c6c98a7d51fc0993.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_b7a5b07b006823b4245607f47393d52f.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V436120_243650.jpg,"[""Hip""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/H2668573_69899.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flip-0ec302c6-5e85-11e9-9731-0242ac110006_masked.jpg,"[""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_0d3584d5314e4d229831f7bad7c3ef24.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/1295468_213851.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VHsbloom1799_29_19.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/V2075939_247869.jpg,"[""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/VH1122948_6267.jpg,"[""Gabled"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_01857.jpg,"[""Hip"", ""Gabled""]"
s3://ev-ml-data/haylie/roof-cond-qa/v6_old_train/poor/label_images/flop-miamidade_fl_421081_171215.jpg,"[""Hip"", ""Flat""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/EV_02755.jpg,"[""Gabled"", ""Hip""]"
s3://ev-ml-data/yifan/for_indra/v0.2/mix/label_images/label_images_f6582a576eb752016c0ea21ffffb51cd.jpg,"[""Hip"", ""Gabled""]"
