imageUri,qaCorrection
s3://qa-manager-prod/golden_questions/1608741835/147/231_25.94522203_-97.48251472_ortho.jpg,"[""Solar_No"", ""Type_Flat"", ""Pool_Yes"", ""Condition_Fair"", ""Material_Poly"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/147/231_25.94522203_-97.48251472_ortho.jpg,"[""Condition_Fair"", ""Material_Poly"", ""Type_Flat"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/148/232_25.94540771_-97.48216299_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/149/233_28.66582952_-96.70197697_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/15/112_29.95450598_-93.92107127_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/15/112_29.95450598_-93.92107127_ortho.jpg,"[""Solar_No"", ""Type_Hip"", ""Pool_Yes"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/15/112_29.95450598_-93.92107127_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Tree_None"", ""Type_Hip"", ""Pool_Yes"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/150/234_28.66577164_-96.70252802_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/151/235_29.31539515_-94.75486298_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/152/236_29.31506573_-94.7545352_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/153/237_29.26670253_-94.87823599_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_Low"", ""Pool_No"", ""Condition_Good"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/153/237_29.26670253_-94.87823599_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_Low"", ""Condition_Good"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/153/237_29.26670253_-94.87823599_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/154/238_29.46422131_-95.07134731_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/154/238_29.46422131_-95.07134731_ortho.jpg,"[""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/154/238_29.46422131_-95.07134731_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/155/239_29.50944161_-95.04953552_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/155/239_29.50944161_-95.04953552_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Mixed"", ""Condition_Fair"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/155/239_29.50944161_-95.04953552_ortho.jpg,"[""Type_Mixed"", ""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/156/23_29.348367_-95.03607625_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/156/23_29.348367_-95.03607625_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Hip"", ""Condition_Fair"", ""Material_Shingle"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/156/23_29.348367_-95.03607625_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/157/240_29.37837764_-95.02373825_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Pool_No"", ""Condition_Good"", ""Type_Hip"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/157/240_29.37837764_-95.02373825_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/158/241_29.55181115_-95.38137897_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/158/241_29.55181115_-95.38137897_ortho.jpg,"[""Material_Shingle"", ""Condition_Fair"", ""Tree_None"", ""Pool_No"", ""Solar_No"", ""Type_Mixed""]"
s3://qa-manager-prod/golden_questions/1608741835/158/241_29.55181115_-95.38137897_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/159/242_29.55176478_-95.38121936_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/159/242_29.55176478_-95.38121936_ortho.jpg,"[""Solar_No"", ""Type_Hip"", ""Tree_Low"", ""Pool_No"", ""Material_Shingle"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/159/242_29.55176478_-95.38121936_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/16/113_29.95454951_-93.92136238_ortho.jpg,"[""Solar_No"", ""Tree_Low"", ""Pool_No"", ""Condition_Good"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/16/113_29.95454951_-93.92136238_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Pool_Yes"", ""Tree_Low"", ""Type_Gabled"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/16/113_29.95454951_-93.92136238_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/160/243_29.53551571_-95.07575279999999_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/160/243_29.53551571_-95.07575279999999_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Condition_Fair"", ""Type_Gabled"", ""Material_Shingle"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/160/243_29.53551571_-95.07575279999999_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Medium"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/161/244_29.27230708_-94.87730551_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/161/244_29.27230708_-94.87730551_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/161/244_29.27230708_-94.87730551_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/162/245_29.48354583_-95.13339609999998_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/162/245_29.48354583_-95.13339609999998_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Tree_Low"", ""Pool_No"", ""Condition_Fair"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/162/245_29.48354583_-95.13339609999998_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/163/246_29.95059516_-93.91192406_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Condition_Fair"", ""Tree_Low"", ""Pool_Yes"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/163/246_29.95059516_-93.91192406_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Solar_No"", ""Pool_Yes""]"
s3://qa-manager-prod/golden_questions/1608741835/163/246_29.95059516_-93.91192406_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_Low"", ""Pool_Yes"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/164/247_29.27983049_-94.81539667_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/164/247_29.27983049_-94.81539667_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Pool_No"", ""Tree_None"", ""Type_Mixed""]"
s3://qa-manager-prod/golden_questions/1608741835/165/248_29.28000566_-94.81547014_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Gabled"", ""Pool_No"", ""Tree_Low"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/165/248_29.28000566_-94.81547014_ortho.jpg,"[""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Tree_Low"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/165/248_29.28000566_-94.81547014_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_Low"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/166/249_27.68320023_-97.56809036_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/166/249_27.68320023_-97.56809036_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Condition_Fair"", ""Material_Shingle"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/167/24_26.07796698_-97.20949352_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/168/250_27.68291551_-97.56871548_ortho.jpg,"[""Material_Tile"", ""Solar_No"", ""Tree_None"", ""Type_Gabled"", ""Condition_Good"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/168/250_27.68291551_-97.56871548_ortho.jpg,"[""Solar_No"", ""Material_Tile"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/168/250_27.68291551_-97.56871548_ortho.jpg,"[""Condition_Good"", ""Material_Tile"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/169/251_29.047720799999997_-95.70734521_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/169/251_29.047720799999997_-95.70734521_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Hip"", ""Condition_Fair"", ""Material_Shingle"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/169/251_29.047720799999997_-95.70734521_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/17/114_29.51647338_-95.0702345_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/17/114_29.51647338_-95.0702345_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Tree_None"", ""Condition_Fair"", ""Type_Mixed"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/17/114_29.51647338_-95.0702345_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Pool_No"", ""Tree_None"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/170/252_29.04786371_-95.70729478_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/170/252_29.04786371_-95.70729478_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/171/253_29.13720091_-95.06234114_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No"", ""Material_Metal""]"
s3://qa-manager-prod/golden_questions/1608741835/171/253_29.13720091_-95.06234114_ortho.jpg,"[""Material_Metal"", ""Tree_None"", ""Type_Hip"", ""Condition_Fair"", ""Pool_No"", ""Solar_No""]"
s3://qa-manager-prod/golden_questions/1608741835/171/253_29.13720091_-95.06234114_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Type_Hip"", ""Pool_No"", ""Condition_Good"", ""Material_Metal""]"
s3://qa-manager-prod/golden_questions/1608741835/172/254_27.59191688_-97.22710713_ortho.jpg,"[""Tree_None"", ""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Condition_Good"", ""Type_Hip""]"
s3://qa-manager-prod/golden_questions/1608741835/172/254_27.59191688_-97.22710713_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/172/254_27.59191688_-97.22710713_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Type_Hip"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/173/255_28.96448929_-95.29132827_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/173/255_28.96448929_-95.29132827_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Good"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/174/256_28.96460798_-95.29129001_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/174/256_28.96460798_-95.29129001_ortho.jpg,"[""None""]"
s3://qa-manager-prod/golden_questions/1608741835/175/257_29.43842421_-94.91238402_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Material_Metal"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/175/257_29.43842421_-94.91238402_ortho.jpg,"[""Type_Gabled"", ""Condition_Good"", ""Material_Metal"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/175/257_29.43842421_-94.91238402_ortho.jpg,"[""Condition_Good"", ""Material_Metal"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/176/258_27.64956687_-97.36562358_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/176/258_27.64956687_-97.36562358_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Condition_Good"", ""Type_Mixed"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/176/258_27.64956687_-97.36562358_ortho.jpg,"[""Condition_Good"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/177/259_29.49996972_-94.98980895_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/177/259_29.49996972_-94.98980895_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Gabled"", ""Pool_No"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/178/25_26.07799118_-97.20973515_ortho.jpg,"[""Tree_None"", ""Solar_No"", ""Condition_Fair"", ""Material_Poly"", ""Type_Flat"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/178/25_26.07799118_-97.20973515_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Material_Poly"", ""Type_Flat""]"
s3://qa-manager-prod/golden_questions/1608741835/178/25_26.07799118_-97.20973515_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Flat"", ""Condition_Fair"", ""Material_Poly"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/179/260_29.51580972_-95.18370589_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/179/260_29.51580972_-95.18370589_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Tree_None"", ""Material_Shingle"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/179/260_29.51580972_-95.18370589_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Mixed"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/18/115_29.55015991_-95.05229664_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/18/115_29.55015991_-95.05229664_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Material_Shingle"", ""Type_Hip"", ""Tree_Low"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/18/115_29.55015991_-95.05229664_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Fair"", ""Type_Hip"", ""Pool_No"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/180/261_29.13594062_-95.05851824_ortho.jpg,"[""Solar_No"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Type_Gabled"", ""Material_Shingle""]"
s3://qa-manager-prod/golden_questions/1608741835/180/261_29.13594062_-95.05851824_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/180/261_29.13594062_-95.05851824_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Tree_None"", ""Material_Shingle"", ""Condition_Fair""]"
s3://qa-manager-prod/golden_questions/1608741835/181/262_29.1360558_-95.05846788_ortho.jpg,"[""No_Building""]"
s3://qa-manager-prod/golden_questions/1608741835/182/263_29.41335816_-94.92880577_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Pool_No"", ""Type_Gabled""]"
s3://qa-manager-prod/golden_questions/1608741835/182/263_29.41335816_-94.92880577_ortho.jpg,"[""Solar_No"", ""Pool_No"", ""Type_Gabled"", ""Condition_Fair"", ""Material_Shingle"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/182/263_29.41335816_-94.92880577_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Gabled"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/183/264_29.01474001_-95.42594659999999_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Condition_Fair"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/183/264_29.01474001_-95.42594659999999_ortho.jpg,"[""Condition_Fair"", ""Type_Mixed"", ""Solar_No"", ""Material_Shingle"", ""Tree_Low"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/184/265_29.62881033_-95.02112237_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Condition_Good"", ""Type_Mixed"", ""Pool_Yes"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/184/265_29.62881033_-95.02112237_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Mixed"", ""Pool_Yes"", ""Tree_Low"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/184/265_29.62881033_-95.02112237_ortho.jpg,"[""Solar_No"", ""Pool_Yes"", ""Material_Shingle"", ""Type_Gabled"", ""Condition_Good"", ""Tree_Low""]"
s3://qa-manager-prod/golden_questions/1608741835/185/266_29.38947389_-94.93923765_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Type_Hip"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/185/266_29.38947389_-94.93923765_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Type_Hip"", ""Pool_No"", ""Condition_Good"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/185/266_29.38947389_-94.93923765_ortho.jpg,"[""Condition_Fair"", ""Material_Shingle"", ""Type_Hip"", ""Tree_None"", ""Solar_No"", ""Pool_No""]"
s3://qa-manager-prod/golden_questions/1608741835/186/267_27.66327447_-97.38405573_ortho.jpg,"[""Solar_No"", ""Type_Mixed"", ""Material_Shingle"", ""Tree_None"", ""Pool_No"", ""Condition_Good""]"
s3://qa-manager-prod/golden_questions/1608741835/186/267_27.66327447_-97.38405573_ortho.jpg,"[""Material_Shingle"", ""Condition_Good"", ""Pool_No"", ""Solar_No"", ""Type_Mixed"", ""Tree_None""]"
s3://qa-manager-prod/golden_questions/1608741835/187/268_29.53859091_-95.04575799999999_ortho.jpg,"[""Solar_No"", ""Material_Shingle"", ""Tree_None"", ""Condition_Fair"", ""Type_Hip"", ""Pool_Yes""]"
